Id,Score
45596,9
45597,1
45598,2
45599,8
45600,3
45601,3
45602,2
45603,5
45604,3
45605,2
45606,2
45607,4
45608,3
45609,2
45610,4
45611,5
45612,5
45613,2
45614,2
45615,2
45616,4
45617,3
45618,3
45619,2
45620,1
45621,3
45622,4
45623,5
45624,1
45625,2
45626,3
45627,4
45628,2
45629,5
45630,2
45631,3
45632,3
45633,5
45634,7
45635,3
45636,4
45637,3
45638,4
45639,3
45640,3
45641,6
45642,2
45643,7
45644,3
45645,4
45646,5
45647,6
45648,3
45649,4
45650,3
45651,6
45652,3
45653,3
45654,3
45655,5
45656,1
45657,5
45658,2
45659,2
45660,5
45661,3
45662,2
45663,4
45664,5
45665,6
45666,8
45667,6
45668,7
45669,5
45670,2
45671,5
45672,3
45673,4
45674,3
45675,4
45676,4
45677,3
45678,4
45679,2
45680,2
45681,3
45682,3
45683,2
45684,6
45685,4
45686,5
45687,6
45688,4
45689,4
45690,6
45691,3
45692,4
45693,4
45694,3
45695,3
45696,3
45697,3
45698,3
45699,2
45700,5
45701,4
45702,4
45703,2
45704,3
45705,3
45706,3
45707,5
45708,2
45709,3
45710,3
45711,4
45712,5
45713,4
45714,4
45715,4
45716,2
45717,3
45718,3
45719,3
45720,5
45721,3
45722,3
45723,4
45724,2
45725,3
45726,6
45727,2
45728,4
45729,3
45730,3
45731,2
45732,7
45733,4
45734,2
45735,3
45736,4
45737,2
45738,5
45739,2
45740,5
45741,4
45742,4
45743,2
45744,3
45745,4
45746,4
45747,3
45748,3
45749,3
45750,3
45751,3
45752,4
45753,2
45754,4
45755,4
45756,3
45757,4
45758,4
45759,5
45760,3
45761,2
45762,3
45763,3
45764,4
45765,3
45766,4
45767,4
45768,3
45769,4
45770,2
45771,2
45772,3
45773,3
45774,3
45775,3
45776,3
45777,3
45778,4
45779,4
45780,2
45781,3
45782,3
45783,3
45784,2
45785,3
45786,4
45787,8
45788,2
45789,5
45790,3
45791,3
45792,2
45793,2
45794,4
45795,4
45796,2
45797,4
45798,3
45799,3
45800,2
45801,4
45802,3
45803,3
45804,6
45805,5
45806,4
45807,5
45808,3
45809,4
45810,3
45811,5
45812,5
45813,3
45814,3
45815,2
45816,2
45817,4
45818,3
45819,3
45820,2
45821,3
45822,2
45823,4
45824,2
45825,2
45826,2
45827,4
45828,5
45829,5
45830,5
45831,3
45832,4
45833,2
45834,9
45835,4
45836,4
45837,4
45838,3
45839,3
45840,5
45841,2
45842,3
45843,3
45844,4
45845,4
45846,3
45847,2
45848,2
45849,5
45850,3
45851,4
45852,3
45853,4
45854,6
45855,4
45856,4
45857,4
45858,3
45859,3
45860,6
45861,5
45862,2
45863,3
45864,4
45865,4
45866,4
45867,2
45868,5
45869,2
45870,4
45871,5
45872,4
45873,2
45874,2
45875,4
45876,2
45877,3
45878,5
45879,2
45880,4
45881,2
45882,5
45883,2
45884,3
45885,4
45886,3
45887,3
45888,3
45889,8
45890,2
45891,3
45892,2
45893,2
45894,4
45895,4
45896,4
45897,4
45898,3
45899,4
45900,4
45901,3
45902,2
45903,3
45904,2
45905,4
45906,3
45907,4
45908,3
45909,3
45910,4
45911,2
45912,5
45913,4
45914,3
45915,3
45916,3
45917,4
45918,5
45919,5
45920,2
45921,5
45922,2
45923,5
45924,3
45925,5
45926,4
45927,3
45928,3
45929,2
45930,3
45931,3
45932,3
45933,3
45934,2
45935,4
45936,5
45937,4
45938,2
45939,4
45940,6
45941,3
45942,2
45943,6
45944,5
45945,2
45946,5
45947,5
45948,4
45949,0
45950,4
45951,4
45952,4
45953,3
45954,4
45955,2
45956,5
45957,7
45958,4
45959,3
45960,5
45961,4
45962,4
45963,2
45964,2
45965,2
45966,4
45967,2
45968,4
45969,2
45970,3
45971,3
45972,10
45973,4
45974,2
45975,3
45976,3
45977,4
45978,1
45979,4
45980,2
45981,3
45982,2
45983,3
45984,3
45985,4
45986,2
45987,2
45988,2
45989,4
45990,4
45991,4
45992,2
45993,2
45994,4
45995,2
45996,5
45997,2
45998,1
45999,4
46000,1
46001,3
46002,4
46003,3
46004,2
46005,3
46006,3
46007,4
46008,4
46009,4
46010,3
46011,3
46012,3
46013,3
46014,2
46015,3
46016,3
46017,4
46018,5
46019,3
46020,3
46021,4
46022,5
46023,3
46024,6
46025,2
46026,2
46027,2
46028,5
46029,5
46030,3
46031,2
46032,3
46033,3
46034,3
46035,4
46036,3
46037,5
46038,7
46039,4
46040,4
46041,3
46042,5
46043,3
46044,3
46045,3
46046,7
46047,3
46048,5
46049,4
46050,3
46051,3
46052,4
46053,3
46054,4
46055,7
46056,3
46057,2
46058,2
46059,4
46060,2
46061,4
46062,4
46063,7
46064,4
46065,3
46066,3
46067,1
46068,3
46069,3
46070,4
46071,1
46072,4
46073,3
46074,4
46075,3
46076,6
46077,1
46078,4
46079,5
46080,4
46081,3
46082,4
46083,3
46084,3
46085,7
46086,3
46087,2
46088,2
46089,5
46090,3
46091,2
46092,4
46093,3
46094,3
46095,3
46096,7
46097,6
46098,3
46099,6
46100,2
46101,4
46102,3
46103,3
46104,4
46105,5
46106,3
46107,4
46108,6
46109,2
46110,3
46111,3
46112,3
46113,3
46114,2
46115,3
46116,7
46117,5
46118,7
46119,5
46120,4
46121,3
46122,2
46123,5
46124,3
46125,9
46126,5
46127,2
46128,2
46129,1
46130,4
46131,3
46132,3
46133,4
46134,3
46135,4
46136,5
46137,2
46138,3
46139,3
46140,2
46141,3
46142,3
46143,2
46144,7
46145,2
46146,6
46147,5
46148,3
46149,3
46150,1
46151,3
46152,5
46153,3
46154,3
46155,6
46156,5
46157,3
46158,4
46159,2
46160,2
46161,3
46162,3
46163,4
46164,4
46165,5
46166,3
46167,3
46168,4
46169,5
46170,2
46171,4
46172,3
46173,3
46174,3
46175,4
46176,2
46177,2
46178,2
46179,4
46180,1
46181,4
46182,6
46183,2
46184,5
46185,3
46186,4
46187,4
46188,2
46189,2
46190,3
46191,5
46192,4
46193,3
46194,4
46195,2
46196,4
46197,5
46198,2
46199,4
46200,5
46201,3
46202,4
46203,2
46204,1
46205,3
46206,1
46207,3
46208,3
46209,4
46210,3
46211,3
46212,3
46213,5
46214,3
46215,2
46216,3
46217,3
46218,3
46219,2
46220,6
46221,4
46222,3
46223,8
46224,3
46225,2
46226,3
46227,3
46228,1
46229,3
46230,3
46231,3
46232,4
46233,4
46234,6
46235,3
46236,4
46237,3
46238,3
46239,2
46240,3
46241,3
46242,8
46243,6
46244,3
46245,4
46246,2
46247,2
46248,5
46249,3
46250,2
46251,3
46252,2
46253,4
46254,7
46255,5
46256,2
46257,5
46258,3
46259,3
46260,5
46261,2
46262,3
46263,3
46264,3
46265,4
46266,3
46267,6
46268,3
46269,4
46270,4
46271,5
46272,3
46273,5
46274,6
46275,3
46276,4
46277,3
46278,7
46279,3
46280,3
46281,4
46282,2
46283,5
46284,5
46285,1
46286,2
46287,3
46288,2
46289,5
46290,6
46291,3
46292,3
46293,5
46294,2
46295,4
46296,4
46297,4
46298,2
46299,4
46300,7
46301,3
46302,3
46303,2
46304,4
46305,4
46306,2
46307,3
46308,2
46309,4
46310,4
46311,4
46312,5
46313,3
46314,5
46315,2
46316,5
46317,3
46318,4
46319,6
46320,3
46321,5
46322,3
46323,3
46324,5
46325,5
46326,3
46327,2
46328,2
46329,2
46330,4
46331,3
46332,3
46333,4
46334,2
46335,3
46336,5
46337,4
46338,2
46339,5
46340,6
46341,6
46342,4
46343,5
46344,2
46345,7
46346,3
46347,4
46348,3
46349,4
46350,6
46351,3
46352,3
46353,4
46354,4
46355,3
46356,7
46357,4
46358,3
46359,4
46360,5
46361,3
46362,7
46363,2
46364,5
46365,4
46366,4
46367,3
46368,11
46369,6
46370,3
46371,2
46372,4
46373,5
46374,2
46375,4
46376,4
46377,5
46378,3
46379,7
46380,3
46381,6
46382,7
46383,3
46384,2
46385,2
46386,2
46387,3
46388,4
46389,3
46390,4
46391,2
46392,10
46393,6
46394,4
46395,3
46396,4
46397,3
46398,6
46399,5
46400,5
46401,4
46402,3
46403,4
46404,2
46405,3
46406,4
46407,4
46408,2
46409,5
46410,5
46411,5
46412,2
46413,5
46414,5
46415,2
46416,2
46417,3
46418,3
46419,2
46420,2
46421,3
46422,4
46423,3
46424,6
46425,3
46426,4
46427,4
46428,4
46429,5
46430,4
46431,3
46432,4
46433,3
46434,8
46435,2
46436,4
46437,2
46438,4
46439,6
46440,3
46441,4
46442,5
46443,4
46444,3
46445,3
46446,4
46447,4
46448,1
46449,2
46450,2
46451,1
46452,4
46453,3
46454,4
46455,6
46456,3
46457,4
46458,2
46459,4
46460,8
46461,6
46462,4
46463,5
46464,3
46465,6
46466,5
46467,3
46468,3
46469,4
46470,4
46471,3
46472,3
46473,2
46474,3
46475,3
46476,6
46477,5
46478,4
46479,6
46480,3
46481,3
46482,7
46483,3
46484,4
46485,8
46486,3
46487,5
46488,2
46489,3
46490,3
46491,4
46492,2
46493,6
46494,5
46495,2
46496,5
46497,3
46498,9
46499,3
46500,5
46501,4
46502,4
46503,2
46504,2
46505,2
46506,3
46507,4
46508,9
46509,3
46510,3
46511,2
46512,3
46513,2
46514,2
46515,4
46516,4
46517,3
46518,3
46519,2
46520,2
46521,5
46522,3
46523,3
46524,2
46525,4
46526,2
46527,5
46528,3
46529,2
46530,4
46531,5
46532,3
46533,3
46534,4
46535,4
46536,4
46537,5
46538,6
46539,3
46540,2
46541,2
46542,2
46543,3
46544,1
46545,4
46546,3
46547,6
46548,3
46549,2
46550,3
46551,2
46552,2
46553,4
46554,5
46555,4
46556,2
46557,4
46558,7
46559,3
46560,6
46561,3
46562,4
46563,4
46564,4
46565,4
46566,3
46567,5
46568,4
46569,4
46570,2
46571,2
46572,5
46573,4
46574,4
46575,3
46576,4
46577,4
46578,4
46579,4
46580,3
46581,5
46582,3
46583,4
46584,4
46585,3
46586,3
46587,2
46588,5
46589,4
46590,2
46591,4
46592,3
46593,5
46594,2
46595,3
46596,2
46597,2
46598,3
46599,2
46600,4
46601,10
46602,9
46603,5
46604,4
46605,5
46606,2
46607,3
46608,2
46609,3
46610,4
46611,1
46612,7
46613,8
46614,2
46615,5
46616,2
46617,4
46618,5
46619,4
46620,6
46621,4
46622,3
46623,2
46624,3
46625,3
46626,3
46627,4
46628,3
46629,5
46630,4
46631,5
46632,2
46633,2
46634,2
46635,3
46636,3
46637,2
46638,4
46639,4
46640,2
46641,4
46642,2
46643,3
46644,5
46645,4
46646,4
46647,1
46648,3
46649,0
46650,2
46651,3
46652,4
46653,3
46654,4
46655,2
46656,3
46657,5
46658,4
46659,3
46660,2
46661,2
46662,4
46663,2
46664,3
46665,3
46666,7
46667,1
46668,4
46669,5
46670,3
46671,5
46672,4
46673,2
46674,2
46675,5
46676,3
46677,3
46678,2
46679,2
46680,5
46681,3
46682,3
46683,4
46684,2
46685,3
46686,4
46687,3
46688,2
46689,6
46690,3
46691,3
46692,4
46693,4
46694,3
46695,4
46696,4
46697,3
46698,4
46699,4
46700,5
46701,2
46702,2
46703,3
46704,2
46705,3
46706,3
46707,5
46708,3
46709,6
46710,4
46711,4
46712,5
46713,5
46714,6
46715,2
46716,2
46717,5
46718,3
46719,6
46720,4
46721,3
46722,7
46723,2
46724,4
46725,5
46726,3
46727,3
46728,4
46729,1
46730,3
46731,3
46732,3
46733,5
46734,3
46735,3
46736,2
46737,2
46738,7
46739,2
46740,3
46741,4
46742,3
46743,3
46744,1
46745,5
46746,4
46747,4
46748,5
46749,3
46750,7
46751,2
46752,2
46753,5
46754,3
46755,3
46756,3
46757,2
46758,2
46759,2
46760,6
46761,4
46762,1
46763,4
46764,3
46765,3
46766,4
46767,2
46768,3
46769,4
46770,4
46771,4
46772,5
46773,3
46774,3
46775,4
46776,4
46777,4
46778,3
46779,4
46780,5
46781,3
46782,5
46783,4
46784,3
46785,3
46786,4
46787,4
46788,2
46789,8
46790,4
46791,4
46792,5
46793,4
46794,3
46795,7
46796,2
46797,5
46798,2
46799,2
46800,3
46801,4
46802,3
46803,3
46804,4
46805,3
46806,3
46807,2
46808,3
46809,2
46810,6
46811,2
46812,4
46813,3
46814,4
46815,2
46816,4
46817,2
46818,2
46819,10
46820,3
46821,7
46822,4
46823,4
46824,4
46825,4
46826,5
46827,3
46828,3
46829,4
46830,3
46831,4
46832,7
46833,5
46834,3
46835,3
46836,4
46837,6
46838,4
46839,2
46840,3
46841,4
46842,3
46843,5
46844,2
46845,3
46846,4
46847,4
46848,3
46849,5
46850,3
46851,8
46852,4
46853,3
46854,3
46855,4
46856,3
46857,4
46858,4
46859,3
46860,4
46861,3
46862,2
46863,4
46864,3
46865,3
46866,4
46867,2
46868,2
46869,3
46870,4
46871,7
46872,3
46873,2
46874,2
46875,3
46876,8
46877,2
46878,6
46879,3
46880,6
46881,4
46882,1
46883,4
46884,3
46885,9
46886,2
46887,6
46888,4
46889,5
46890,3
46891,3
46892,3
46893,2
46894,3
46895,4
46896,5
46897,4
46898,2
46899,4
46900,3
46901,2
46902,2
46903,4
46904,3
46905,3
46906,3
46907,4
46908,4
46909,5
46910,2
46911,2
46912,4
46913,9
46914,4
46915,4
46916,2
46917,5
46918,4
46919,4
46920,2
46921,5
46922,3
46923,5
46924,4
46925,6
46926,4
46927,4
46928,2
46929,5
46930,3
46931,4
46932,4
46933,3
46934,5
46935,2
46936,3
46937,5
46938,5
46939,3
46940,4
46941,3
46942,4
46943,3
46944,3
46945,4
46946,3
46947,2
46948,5
46949,3
46950,3
46951,3
46952,3
46953,5
46954,5
46955,3
46956,4
46957,4
46958,10
46959,4
46960,4
46961,5
46962,2
46963,2
46964,3
46965,3
46966,4
46967,5
46968,4
46969,4
46970,2
46971,5
46972,3
46973,4
46974,3
46975,2
46976,2
46977,2
46978,3
46979,4
46980,1
46981,2
46982,1
46983,2
46984,4
46985,5
46986,3
46987,4
46988,4
46989,3
46990,3
46991,2
46992,2
46993,3
46994,3
46995,4
46996,3
46997,2
46998,2
46999,4
47000,4
47001,3
47002,2
47003,4
47004,3
47005,4
47006,4
47007,2
47008,3
47009,3
47010,4
47011,2
47012,3
47013,5
47014,2
47015,7
47016,4
47017,3
47018,3
47019,2
47020,4
47021,3
47022,5
47023,3
47024,2
47025,2
47026,8
47027,2
47028,6
47029,3
47030,5
47031,2
47032,3
47033,2
47034,2
47035,4
47036,3
47037,5
47038,3
47039,3
47040,2
47041,2
47042,4
47043,3
47044,4
47045,2
47046,3
47047,3
47048,3
47049,3
47050,4
47051,3
47052,1
47053,3
47054,4
47055,4
47056,5
47057,4
47058,1
47059,2
47060,1
47061,2
47062,4
47063,1
47064,3
47065,3
47066,1
47067,4
47068,3
47069,3
47070,3
47071,3
47072,4
47073,4
47074,2
47075,7
47076,7
47077,3
47078,7
47079,4
47080,6
47081,5
47082,4
47083,3
47084,1
47085,4
47086,8
47087,3
47088,3
47089,6
47090,2
47091,2
47092,2
47093,2
47094,3
47095,3
47096,4
47097,4
47098,3
47099,2
47100,6
47101,2
47102,5
47103,3
47104,1
47105,3
47106,3
47107,2
47108,3
47109,5
47110,3
47111,3
47112,3
47113,3
47114,4
47115,5
47116,3
47117,3
47118,7
47119,2
47120,4
47121,2
47122,3
47123,4
47124,3
47125,4
47126,4
47127,4
47128,4
47129,3
47130,1
47131,4
47132,6
47133,3
47134,3
47135,4
47136,5
47137,6
47138,3
47139,5
47140,5
47141,4
47142,3
47143,4
47144,3
47145,6
47146,3
47147,5
47148,9
47149,1
47150,4
47151,4
47152,2
47153,5
47154,4
47155,2
47156,2
47157,2
47158,3
47159,4
47160,3
47161,4
47162,2
47163,4
47164,2
47165,3
47166,5
47167,5
47168,5
47169,2
47170,4
47171,4
47172,4
47173,2
47174,1
47175,4
47176,2
47177,1
47178,4
47179,3
47180,2
47181,3
47182,7
47183,4
47184,4
47185,3
47186,5
47187,5
47188,1
47189,2
47190,4
47191,9
47192,2
47193,2
47194,4
47195,3
47196,5
47197,3
47198,4
47199,3
47200,2
47201,2
47202,3
47203,4
47204,3
47205,1
47206,4
47207,4
47208,4
47209,4
47210,3
47211,3
47212,2
47213,6
47214,3
47215,1
47216,6
47217,2
47218,4
47219,6
47220,4
47221,8
47222,3
47223,5
47224,5
47225,4
47226,5
47227,3
47228,5
47229,3
47230,3
47231,4
47232,3
47233,3
47234,5
47235,3
47236,4
47237,4
47238,5
47239,5
47240,4
47241,4
47242,4
47243,3
47244,3
47245,3
47246,3
47247,3
47248,5
47249,5
47250,3
47251,3
47252,2
47253,7
47254,3
47255,3
47256,4
47257,2
47258,4
47259,4
47260,2
47261,3
47262,4
47263,2
47264,5
47265,3
47266,4
47267,4
47268,5
47269,2
47270,5
47271,3
47272,3
47273,2
47274,3
47275,5
47276,5
47277,4
47278,3
47279,2
47280,3
47281,3
47282,6
47283,3
47284,3
47285,5
47286,2
47287,3
47288,3
47289,4
47290,3
47291,3
47292,2
47293,3
47294,3
47295,3
47296,4
47297,2
47298,5
47299,4
47300,3
47301,5
47302,3
47303,2
47304,3
47305,7
47306,6
47307,1
47308,4
47309,4
47310,4
47311,6
47312,3
47313,4
47314,5
47315,6
47316,4
47317,3
47318,2
47319,2
47320,4
47321,2
47322,4
47323,2
47324,4
47325,4
47326,4
47327,2
47328,4
47329,4
47330,6
47331,4
47332,2
47333,10
47334,4
47335,2
47336,5
47337,5
47338,4
47339,4
47340,7
47341,3
47342,2
47343,7
47344,3
47345,9
47346,3
47347,3
47348,5
47349,3
47350,2
47351,4
47352,4
47353,4
47354,4
47355,3
47356,3
47357,3
47358,3
47359,2
47360,5
47361,4
47362,2
47363,6
47364,4
47365,3
47366,1
47367,4
47368,2
47369,6
47370,6
47371,3
47372,3
47373,8
47374,2
47375,5
47376,4
47377,4
47378,4
47379,2
47380,2
47381,3
47382,2
47383,4
47384,4
47385,4
47386,2
47387,3
47388,3
47389,5
47390,2
47391,5
47392,6
47393,2
47394,2
47395,6
47396,6
47397,2
47398,3
47399,4
47400,2
47401,3
47402,3
47403,4
47404,3
47405,2
47406,3
47407,5
47408,3
47409,3
47410,4
47411,2
47412,3
47413,2
47414,1
47415,3
47416,2
47417,3
47418,4
47419,3
47420,7
47421,6
47422,3
47423,6
47424,5
47425,3
47426,4
47427,3
47428,3
47429,3
47430,5
47431,4
47432,4
47433,4
47434,5
47435,3
47436,3
47437,4
47438,2
47439,3
47440,2
47441,4
47442,3
47443,4
47444,2
47445,6
47446,3
47447,5
47448,3
47449,5
47450,5
47451,3
47452,3
47453,3
47454,3
47455,3
47456,4
47457,6
47458,3
47459,3
47460,4
47461,3
47462,2
47463,3
47464,4
47465,3
47466,1
47467,1
47468,3
47469,5
47470,5
47471,3
47472,3
47473,3
47474,4
47475,6
47476,4
47477,2
47478,4
47479,4
47480,3
47481,4
47482,5
47483,3
47484,3
47485,3
47486,2
47487,2
47488,5
47489,4
47490,2
47491,1
47492,4
47493,4
47494,8
47495,5
47496,5
47497,2
47498,3
47499,9
47500,6
47501,3
47502,6
47503,3
47504,2
47505,1
47506,1
47507,4
47508,4
47509,6
47510,7
47511,3
47512,3
47513,4
47514,4
47515,5
47516,4
47517,2
47518,2
47519,5
47520,5
47521,3
47522,4
47523,6
47524,3
47525,4
47526,4
47527,6
47528,3
47529,4
47530,5
47531,2
47532,4
47533,4
47534,0
47535,1
47536,3
47537,1
47538,1
47539,2
47540,3
47541,2
47542,3
47543,2
47544,4
47545,4
47546,2
47547,4
47548,2
47549,8
47550,2
47551,4
47552,3
47553,3
47554,4
47555,7
47556,3
47557,4
47558,1
47559,3
47560,8
47561,4
47562,3
47563,3
47564,3
47565,4
47566,4
47567,3
47568,3
47569,6
47570,3
47571,3
47572,6
47573,2
47574,9
47575,5
47576,4
47577,5
47578,3
47579,2
47580,4
47581,3
47582,4
47583,4
47584,4
47585,4
47586,2
47587,4
47588,3
47589,4
47590,2
47591,2
47592,3
47593,4
47594,3
47595,3
47596,6
47597,3
47598,4
47599,4
47600,4
47601,2
47602,3
47603,4
47604,3
47605,3
47606,4
47607,4
47608,3
47609,1
47610,2
47611,2
47612,1
47613,4
47614,2
47615,5
47616,5
47617,2
47618,4
47619,2
47620,3
47621,2
47622,2
47623,2
47624,5
47625,3
47626,2
47627,4
47628,3
47629,2
47630,3
47631,9
47632,3
47633,4
47634,5
47635,4
47636,3
47637,7
47638,2
47639,2
47640,2
47641,4
47642,3
47643,2
47644,6
47645,6
47646,6
47647,5
47648,2
47649,3
47650,5
47651,3
47652,4
47653,4
47654,3
47655,3
47656,2
47657,6
47658,2
47659,8
47660,4
47661,4
47662,6
47663,4
47664,4
47665,3
47666,4
47667,4
47668,4
47669,3
47670,3
47671,1
47672,3
47673,3
47674,4
47675,3
47676,3
47677,3
47678,2
47679,3
47680,3
47681,4
47682,5
47683,5
47684,2
47685,2
47686,3
47687,4
47688,3
47689,4
47690,3
47691,3
47692,4
47693,2
47694,2
47695,5
47696,1
47697,2
47698,2
47699,5
47700,5
47701,3
47702,5
47703,4
47704,2
47705,3
47706,3
47707,3
47708,2
47709,7
47710,5
47711,5
47712,4
47713,2
47714,2
47715,3
47716,3
47717,4
47718,2
47719,6
47720,3
47721,2
47722,4
47723,2
47724,2
47725,8
47726,5
47727,3
47728,4
47729,3
47730,3
47731,3
47732,1
47733,5
47734,2
47735,3
47736,4
47737,3
47738,3
47739,3
47740,3
47741,4
47742,3
47743,3
47744,4
47745,4
47746,3
47747,2
47748,4
47749,4
47750,4
47751,5
47752,5
47753,5
47754,2
47755,5
47756,3
47757,3
47758,2
47759,5
47760,3
47761,3
47762,3
47763,2
47764,3
47765,5
47766,3
47767,2
47768,2
47769,2
47770,2
47771,3
47772,3
47773,5
47774,7
47775,8
47776,4
47777,4
47778,4
47779,4
47780,8
47781,4
47782,3
47783,4
47784,4
47785,3
47786,5
47787,4
47788,4
47789,2
47790,2
47791,3
47792,5
47793,3
47794,3
47795,4
47796,3
47797,2
47798,3
47799,2
47800,5
47801,4
47802,6
47803,4
47804,5
47805,1
47806,3
47807,5
47808,5
47809,9
47810,6
47811,1
47812,2
47813,1
47814,4
47815,6
47816,5
47817,4
47818,4
47819,3
47820,3
47821,4
47822,4
47823,4
47824,3
47825,4
47826,1
47827,3
47828,5
47829,3
47830,3
47831,4
47832,4
47833,1
47834,10
47835,2
47836,4
47837,4
47838,4
47839,3
47840,3
47841,5
47842,3
47843,4
47844,5
47845,3
47846,3
47847,2
47848,3
47849,4
47850,3
47851,4
47852,4
47853,3
47854,2
47855,3
47856,4
47857,3
47858,1
47859,3
47860,2
47861,2
47862,3
47863,3
47864,3
47865,4
47866,3
47867,2
47868,3
47869,2
47870,3
47871,2
47872,4
47873,5
47874,3
47875,4
47876,4
47877,3
47878,3
47879,4
47880,4
47881,4
47882,4
47883,3
47884,3
47885,3
47886,2
47887,3
47888,3
47889,5
47890,3
47891,2
47892,2
47893,3
47894,5
47895,3
47896,4
47897,5
47898,3
47899,2
47900,3
47901,6
47902,3
47903,4
47904,4
47905,3
47906,3
47907,3
47908,2
47909,7
47910,1
47911,2
47912,5
47913,3
47914,5
47915,4
47916,5
47917,5
47918,4
47919,5
47920,4
47921,4
47922,4
47923,3
47924,3
47925,3
47926,5
47927,3
47928,3
47929,3
47930,2
47931,3
47932,3
47933,4
47934,3
47935,5
47936,2
47937,4
47938,3
47939,2
47940,4
47941,3
47942,3
47943,3
47944,3
47945,2
47946,3
47947,3
47948,4
47949,3
47950,4
47951,3
47952,4
47953,2
47954,5
47955,3
47956,2
47957,4
47958,2
47959,3
47960,4
47961,3
47962,4
47963,5
47964,3
47965,3
47966,4
47967,5
47968,0
47969,2
47970,4
47971,4
47972,3
47973,3
47974,4
47975,3
47976,5
47977,3
47978,1
47979,2
47980,3
47981,2
47982,3
47983,2
47984,3
47985,6
47986,8
47987,4
47988,3
47989,3
47990,1
47991,3
47992,2
47993,1
47994,4
47995,3
47996,3
47997,4
47998,5
47999,4
48000,4
48001,3
48002,3
48003,3
48004,3
48005,3
48006,4
48007,4
48008,2
48009,2
48010,5
48011,4
48012,5
48013,6
48014,3
48015,3
48016,3
48017,4
48018,5
48019,8
48020,2
48021,3
48022,3
48023,2
48024,7
48025,6
48026,3
48027,2
48028,3
48029,3
48030,3
48031,5
48032,2
48033,3
48034,3
48035,2
48036,6
48037,1
48038,3
48039,2
48040,1
48041,4
48042,4
48043,6
48044,2
48045,3
48046,5
48047,5
48048,3
48049,4
48050,7
48051,5
48052,4
48053,4
48054,3
48055,3
48056,4
48057,3
48058,6
48059,3
48060,4
48061,4
48062,7
48063,3
48064,3
48065,3
48066,2
48067,5
48068,7
48069,4
48070,3
48071,3
48072,2
48073,10
48074,3
48075,6
48076,4
48077,4
48078,5
48079,3
48080,5
48081,4
48082,6
48083,3
48084,5
48085,3
48086,5
48087,3
48088,3
48089,3
48090,3
48091,2
48092,5
48093,4
48094,4
48095,2
48096,2
48097,4
48098,4
48099,2
48100,4
48101,2
48102,4
48103,4
48104,3
48105,2
48106,4
48107,5
48108,3
48109,4
48110,3
48111,6
48112,2
48113,2
48114,5
48115,2
48116,3
48117,4
48118,2
48119,4
48120,4
48121,2
48122,3
48123,2
48124,3
48125,2
48126,4
48127,3
48128,11
48129,4
48130,4
48131,4
48132,8
48133,2
48134,3
48135,6
48136,3
48137,2
48138,3
48139,4
48140,4
48141,3
48142,3
48143,3
48144,5
48145,5
48146,2
48147,5
48148,2
48149,3
48150,3
48151,4
48152,3
48153,5
48154,4
48155,6
48156,5
48157,4
48158,4
48159,2
48160,2
48161,5
48162,3
48163,8
48164,4
48165,8
48166,4
48167,3
48168,3
48169,3
48170,2
48171,3
48172,3
48173,2
48174,3
48175,4
48176,3
48177,6
48178,3
48179,2
48180,4
48181,3
48182,6
48183,2
48184,3
48185,4
48186,1
48187,8
48188,3
48189,3
48190,4
48191,2
48192,5
48193,1
48194,3
48195,3
48196,2
48197,2
48198,8
48199,4
48200,5
48201,5
48202,5
48203,2
48204,2
48205,3
48206,4
48207,4
48208,5
48209,4
48210,4
48211,4
48212,4
48213,4
48214,2
48215,2
48216,3
48217,2
48218,2
48219,5
48220,2
48221,4
48222,1
48223,3
48224,5
48225,5
48226,3
48227,4
48228,4
48229,2
48230,3
48231,4
48232,1
48233,5
48234,4
48235,1
48236,5
48237,5
48238,3
48239,3
48240,3
48241,4
48242,3
48243,4
48244,4
48245,2
48246,4
48247,3
48248,7
48249,2
48250,2
48251,5
48252,3
48253,3
48254,3
48255,2
48256,3
48257,3
48258,3
48259,4
48260,2
48261,2
48262,5
48263,4
48264,7
48265,3
48266,4
48267,2
48268,1
48269,4
48270,3
48271,4
48272,2
48273,2
48274,2
48275,3
48276,4
48277,4
48278,3
48279,5
48280,4
48281,3
48282,5
48283,4
48284,3
48285,4
48286,2
48287,3
48288,3
48289,1
48290,3
48291,2
48292,1
48293,4
48294,5
48295,2
48296,2
48297,4
48298,3
48299,5
48300,3
48301,2
48302,4
48303,4
48304,3
48305,3
48306,2
48307,1
48308,4
48309,3
48310,2
48311,2
48312,2
48313,3
48314,2
48315,3
48316,5
48317,3
48318,5
48319,3
48320,2
48321,4
48322,3
48323,4
48324,3
48325,3
48326,7
48327,4
48328,2
48329,4
48330,2
48331,4
48332,3
48333,3
48334,2
48335,4
48336,2
48337,3
48338,2
48339,7
48340,3
48341,4
48342,3
48343,4
48344,4
48345,4
48346,2
48347,4
48348,2
48349,3
48350,3
48351,3
48352,2
48353,2
48354,6
48355,4
48356,3
48357,3
48358,6
48359,7
48360,3
48361,3
48362,0
48363,2
48364,5
48365,3
48366,4
48367,2
48368,5
48369,4
48370,3
48371,3
48372,5
48373,2
48374,1
48375,3
48376,4
48377,3
48378,2
48379,2
48380,5
48381,3
48382,2
48383,5
48384,3
48385,3
48386,2
48387,4
48388,3
48389,4
48390,3
48391,3
48392,3
48393,5
